firm_id,sector,region,total_assets,debt_ratio,current_ratio,credit_score,default_flag
FIRM_01323,Retail,China,429.0855687815152,0.13519916505325805,2.895013803509145,813.8377354093745,0
FIRM_01324,Pharma,Singapore,458.58276119602886,0.3619148666621862,1.3971122801511386,451.73912908401223,1
FIRM_01325,Energy,China,1883.465001278514,0.14636034292054184,0.8441033316222328,476.9682272784313,1
FIRM_01326,Energy,Japan,84.41736077496702,0.612767420079549,1.262991825910028,610.5034419487542,0
FIRM_01327,Finance,Australia,171.55946089555198,0.20458056445347614,2.478194783333075,477.83868015730735,1
FIRM_01328,Retail,Singapore,26034.81979719288,0.5313251406019592,1.2841477397214147,850.0,0
FIRM_01329,Tech,Singapore,564.2479955239568,0.7479544931087903,1.4587398423714146,655.4202242702034,0
FIRM_01330,Retail,India,4764.101998908414,0.24799468144192083,2.471966291312912,540.9210638443612,1
FIRM_01331,Retail,India,1027.9696846506297,0.7798279933704437,1.151401235394723,638.7507509444001,0
FIRM_01332,Finance,India,625.4221388847333,0.15418401575490884,1.6957267009943333,622.1172160746826,0
FIRM_01333,Tech,China,2115.8211841029874,0.23466203223129706,0.6579209658261529,534.9027630167209,1
FIRM_01334,Finance,Australia,1188.6730572240751,0.35209932686400114,0.9351764557732294,471.3102095859125,1
FIRM_01335,Tech,China,916.8336120739443,0.8164891606708785,1.0236182721591263,487.27925518958034,1
FIRM_01336,Pharma,Australia,1049.4340792357812,0.8651232002110608,1.6589539908880693,555.246701465745,0
FIRM_01337,Tech,Singapore,1626.2523989494234,0.2983418329296134,2.5524509497917274,698.2567210939977,0
FIRM_01338,Finance,China,551.0318107079436,0.18620544297294653,1.3862754022278228,661.4065765772734,0
FIRM_01339,Retail,China,677.3170538105155,0.8631584041125264,1.4512193947176169,818.9333082115991,0
FIRM_01340,Tech,China,412.5941022822024,0.6844306937698963,1.2525131630083708,514.7221471384702,1
FIRM_01341,Tech,Japan,327.84610905128096,0.24206989275881324,1.3012276368297366,479.9379827556211,1
FIRM_01342,Energy,Australia,6974.970273922338,0.6019451066356772,1.5087610009399997,583.626021211377,0
FIRM_01343,Retail,Australia,443.0788116025303,0.8851342895969815,2.7485082095747444,643.034778070863,0
FIRM_01344,Pharma,China,2976.7730077142987,0.16256344784658672,0.5609403265837636,645.6734516262429,0
FIRM_01345,Finance,Japan,768.2928081566536,0.17534911028345218,2.0614633242764864,635.9045031338355,0
FIRM_01346,Pharma,China,1882.7263585276137,0.3462469845963113,2.719207262558208,620.811516570795,0
FIRM_01347,Retail,Australia,1094.532976585607,0.687036093038791,1.5424002240361598,545.2664082606656,1
FIRM_01348,Tech,Singapore,182.8599744612741,0.26020765852353867,2.1272840229254815,558.352995703992,0
FIRM_01349,Tech,Japan,1128.8419023311453,0.8347304838854479,1.9642864492636132,757.3389001241528,0
FIRM_01350,Retail,Japan,2009.6682965480443,0.7753871591154642,1.3465787387670307,480.75720278924615,1
FIRM_01351,Tech,China,422.0054098721607,0.6049043682651825,0.8435446171109882,624.4431080643377,0
FIRM_01352,Tech,Singapore,11178.133158525801,0.20446093393330889,1.0490430536610753,716.150262037567,0
FIRM_01353,Tech,Australia,2470.5368339054326,0.989397845480978,0.6436128352483848,498.48365707434573,1
FIRM_01354,Finance,India,2492.3204020896706,0.5410302666065424,2.411818633752796,498.1027948047733,1
FIRM_01355,Finance,Australia,2771.5768501636426,0.5068658330805517,1.8320178684521102,628.7439829989705,0
FIRM_01356,Energy,Australia,106.26767880443022,0.9960121717005841,2.4640839340343783,642.9860178660157,0
FIRM_01357,Pharma,Singapore,2219.1161763048485,0.8774814371242025,1.225491652966987,568.3858990721027,0
FIRM_01358,Retail,Japan,10679.475681618695,0.5107309606283332,2.51168034852698,645.0627144112752,0
FIRM_01359,Retail,Australia,2343.53036459591,0.47692268734264487,1.2730109597272405,435.39180476455954,1
FIRM_01360,Retail,Japan,843.2002911281722,0.1863184443102875,0.8033348760589647,535.8752456049385,1
FIRM_01361,Energy,Singapore,359.48816980206954,0.9338605717501717,1.8345268215144555,715.9984263628523,0
FIRM_01362,Finance,Singapore,326.4072227216334,0.8593973629472782,2.863238895521029,415.1721870127619,1
FIRM_01363,Energy,China,289.47388409811066,0.3790022435919198,1.535985122580056,805.3074099136232,0
FIRM_01364,Retail,India,734.7782833132622,0.7779891588118996,1.788471634713794,586.8313499344378,0
FIRM_01365,Pharma,Singapore,376.85698599938127,0.7864564836465319,1.6282235297021435,760.6836047772571,0
FIRM_01366,Tech,Singapore,942.019680063899,0.30511964550395343,1.64358700377458,716.3371555577071,0
FIRM_01367,Finance,Japan,1344.7167693159863,0.6522899229448148,1.035888245618399,622.5266532308538,0
FIRM_01368,Finance,Singapore,196.40074636697005,0.3295259230709902,1.5562059270306035,626.2173346590378,0
FIRM_01369,Energy,Australia,510.2548014327829,0.8108974467423203,1.742252425924547,789.3576842712937,0
FIRM_01370,Finance,China,614.5868623417124,0.23842873223462263,2.3621461799797707,493.41713045188703,1
FIRM_01371,Retail,China,597.4901298720102,0.7020153988185496,0.8495795800082424,588.9462135408162,0
FIRM_01372,Retail,Australia,1116.4564646584336,0.3934105404865851,1.929034794649927,540.6410343437205,1
FIRM_01373,Energy,Singapore,1242.377626513323,0.13256385178174165,2.1554828090701337,516.606456323525,1
FIRM_01374,Retail,India,717.45391841634,0.2113341797898038,1.4569816408834844,714.8688051938418,0
FIRM_01375,Pharma,Singapore,559.7781076210258,0.6894092243652347,1.8729109319961228,638.8640632500117,0
FIRM_01376,Energy,China,1074.2590789773694,0.31592287289978416,2.276855128964077,635.7849597036942,0
FIRM_01377,Pharma,India,4639.197363115389,0.6679318353262044,1.6627530279035059,636.1643114624162,0
FIRM_01378,Tech,Japan,255.8379057184506,0.4733399494011583,1.3333773017289092,678.0551354742937,0
FIRM_01379,Pharma,Japan,3400.527447705696,0.723442117488622,2.5617580561886433,581.098660363773,0
FIRM_01380,Tech,Singapore,214.07698756018112,0.5436537599669321,2.9720422030189146,707.9808955124087,0
FIRM_01381,Tech,Singapore,1574.7218148660957,0.37769238744505396,1.041588881986565,590.5011479167434,0
FIRM_01382,Pharma,India,3132.5817850039784,0.23123726187184168,2.7234868684342546,600.3431870815035,0
FIRM_01383,Energy,India,291.92462849764036,0.4069884271791522,1.8635721602920037,562.1014315110248,0
FIRM_01384,Retail,Singapore,1557.3802444553005,0.6714046701340778,1.6198081561434945,582.9642913621867,0
FIRM_01385,Retail,China,385.1952968118311,0.7664261546776918,2.7329078527822572,630.1477038508212,0
FIRM_01386,Tech,Japan,3534.4597068961166,0.24430570735599152,2.7758471648245133,595.4643579863821,0
FIRM_01387,Tech,India,221.38837873358543,0.6978451679993054,1.181641893622738,517.5921103590696,1
FIRM_01388,Energy,China,449.22636520747375,0.26135155868636106,1.3959306788792207,576.7891424313448,0
FIRM_01389,Finance,Singapore,1250.601400404114,0.29963740914098513,2.6298106041429,566.704892618835,0
FIRM_01390,Pharma,Australia,2233.832026837284,0.5781855162520135,1.727061325591701,582.7337129985827,0
FIRM_01391,Tech,India,1203.1722656491806,0.36028207177846727,1.2200717357780677,411.06826305177856,1
FIRM_01392,Retail,Australia,1799.2778131649347,0.6954358971128378,2.905439810229009,671.5785840083105,0
FIRM_01393,Energy,China,633.1981201682465,0.9601989618173845,1.0425952076990197,581.4356916056896,0
FIRM_01394,Pharma,Japan,368.29838333306645,0.23400298120365481,2.0258430274679715,631.6862474414238,0
FIRM_01395,Energy,China,4743.889669927246,0.613459749078475,1.5697910505102934,649.3058900421187,0
FIRM_01396,Pharma,Japan,1805.8105957729608,0.9309692644058735,1.6282538746288664,488.9305819080457,1
FIRM_01397,Pharma,China,673.3498320201046,0.25887607898645115,0.7649704293477445,659.8469351817321,0
FIRM_01398,Tech,India,209.81950579345897,0.43016581304637236,1.142845763451708,493.2954226176696,1
FIRM_01399,Energy,India,3726.307655693033,0.21125515149080842,0.9174927322301297,630.7854396407531,0
FIRM_01400,Energy,Australia,3882.9651920566134,0.6778339464825536,2.3740621749530724,416.8711950016676,1
FIRM_01401,Retail,China,882.3030110617362,0.702228634925231,2.244360997521689,374.96528701297444,1
FIRM_01402,Retail,China,566.449089892916,0.6977640874920734,2.4852598650880005,688.9370375039908,0
FIRM_01403,Tech,Australia,846.1559081952325,0.5879143435270109,2.2481571994918417,650.345855035742,0
FIRM_01404,Tech,Singapore,888.2137961299807,0.7716347810179949,0.8217760193967165,577.3816340690142,0
FIRM_01405,Finance,China,2367.3747375499784,0.13228956674198175,2.9464799506063892,591.1513084719661,0
FIRM_01406,Retail,China,351.47562560264987,0.9617621387007755,0.9712920112175769,434.86354784175484,1
FIRM_01407,Pharma,China,611.7938851994859,0.29988658713641814,1.3761241712382497,591.0388425460579,0
FIRM_01408,Energy,Singapore,912.6309626261977,0.2094057718225691,2.267193155784682,603.1267307358697,0
FIRM_01409,Tech,India,1419.9694141047337,0.9470224386477384,0.8511223205526091,549.1587999455104,1
FIRM_01410,Energy,Australia,2608.104844825731,0.8473932247254249,0.9262655124943839,575.7892860962125,0
FIRM_01411,Energy,Singapore,1496.644031139236,0.7883833773625121,2.691437860253288,494.1064265630237,1
FIRM_01412,Finance,Japan,6323.982595465389,0.19427113804508345,1.3300373750961225,443.88189576897133,1
FIRM_01413,Retail,Japan,406.85359943742725,0.8267762923085492,2.1639606137118412,609.26892691455,0
FIRM_01414,Tech,Singapore,4729.788132569059,0.6481211707088044,2.646871229571127,467.7176031916796,1
FIRM_01415,Energy,Singapore,422.47282608395545,0.7587177499106605,2.933001822479559,637.765189499043,0
FIRM_01416,Tech,India,738.5557459074311,0.9802632518365532,1.0257142271270374,626.0768199643962,0
FIRM_01417,Pharma,Japan,1615.2145383507402,0.27499705940620023,0.8073202814149865,695.0406918380869,0
FIRM_01418,Finance,Australia,3561.2613854411147,0.5539437647366772,2.351842364557129,624.4287087220526,0
FIRM_01419,Pharma,China,739.7745825287973,0.7780167518132035,0.9705045636247653,850.0,0
FIRM_01420,Tech,China,1623.7846675871842,0.4902907156945284,1.95047550672628,560.0032357756621,0
FIRM_01421,Tech,India,799.8116136446997,0.14918777462638763,1.8316129182366885,629.015472178405,0
FIRM_01422,Retail,India,110.43586617413331,0.20029500898796904,1.899808250596901,528.3906695795229,1
FIRM_01423,Energy,Japan,1055.2829221932016,0.6418827752910604,2.1244821008466825,694.0172440303222,0
FIRM_01424,Energy,Australia,316.8633554651291,0.35650373175168093,2.6272301900518795,606.3688502414493,0
FIRM_01425,Pharma,Australia,3910.7680459716626,0.22405658257233405,1.1795452060399811,414.33520114433145,1
FIRM_01426,Finance,Singapore,3937.9135016968175,0.40590279777212424,1.8881083451592482,507.56633248919536,1
FIRM_01427,Energy,India,475.32667835785026,0.28088283884030696,1.3417125648378994,573.958032490932,0
FIRM_01428,Retail,China,407.60752401237113,0.12154551991729698,1.2968351087430372,464.47098250908005,1
FIRM_01429,Pharma,China,584.6536325638439,0.2366325897104495,0.5510488750757487,644.083075359342,0
FIRM_01430,Pharma,Japan,1867.5724704033482,0.8947701648259053,1.9985061074828532,448.39558537337285,1
FIRM_01431,Retail,China,1874.994870439849,0.11083355425244447,2.9312638994781723,568.7083838018451,0
FIRM_01432,Finance,Australia,33125.23659806119,0.7964652732346861,2.4031408223272805,559.410659576852,0
FIRM_01433,Retail,Australia,805.3850033356073,0.7781149952844252,1.1069840741059145,689.6055031206408,0
FIRM_01434,Finance,India,1201.5523976205623,0.6078139195230903,2.2903120520192823,566.9216515351909,0
FIRM_01435,Retail,Japan,7568.37003836938,0.28760298913753357,1.2432636542354276,673.7053098185205,0
FIRM_01436,Retail,China,1460.2182469065724,0.8902533018702085,2.384123378735762,630.0313907350913,0
FIRM_01437,Tech,India,369.41634982868544,0.5275680119145489,2.6373309110255994,474.40211992916085,1
FIRM_01438,Pharma,Singapore,1543.744102186934,0.25588560614296185,1.3358236344596257,809.9454187580944,0
FIRM_01439,Retail,Singapore,2219.0075223323006,0.48612033324030357,0.5054669903322879,697.3473824721834,0
FIRM_01440,Retail,China,779.2288585801891,0.27542550496982743,1.2625436780982628,493.5505824783219,1
FIRM_01441,Energy,China,2429.1086475033703,0.43840705701693217,1.0146409458059662,483.0084005594909,1
FIRM_01442,Pharma,China,2222.282402815562,0.5470189939091082,2.0465364527829197,710.6926988783364,0
FIRM_01443,Energy,Australia,693.3638733641819,0.42391080073184495,1.2251822087203441,679.0298902458162,0
FIRM_01444,Pharma,China,5175.560870313809,0.6913398466654309,0.5901157453270398,656.7113315227655,0
FIRM_01445,Energy,Singapore,500.9071199808552,0.9423260236795945,1.828336447432242,492.656275417762,1
FIRM_01446,Retail,China,1698.1789980819788,0.41333441288226713,2.6867141875230374,527.9830447633012,1
FIRM_01447,Retail,Japan,600.5741316473337,0.4201655624528372,1.6283475358914432,720.0699311633242,0
FIRM_01448,Tech,Singapore,201.76270669688216,0.7644722235420388,1.4407436770022648,648.448740623342,0
FIRM_01449,Energy,Japan,1569.279660491299,0.5775318383689763,0.946290740926672,515.8172367476648,1
FIRM_01450,Finance,Singapore,7550.189840184832,0.485955495658667,1.4684556485868363,728.9415438525168,0
FIRM_01451,Tech,India,1039.1505992498896,0.8324273696108523,1.3272974137833946,789.5180951449839,0
FIRM_01452,Energy,Singapore,246.30606767348348,0.9019324604722702,2.987307429101328,542.2818708555934,1
FIRM_01453,Energy,Singapore,1369.3042711116045,0.6315279454424653,0.5761737626913119,522.858740325117,1
FIRM_01454,Tech,Japan,483.6285361908885,0.2665929454799555,1.097120943404308,740.22529244416,0
FIRM_01455,Retail,Japan,3145.7013760927,0.5196573001017801,0.6715724816567035,754.1733583313735,0
FIRM_01456,Energy,Singapore,872.5025559580555,0.5539335959333208,2.6435457788458367,752.1314517387614,0
FIRM_01457,Retail,Singapore,186.31478914414478,0.48898662139977356,1.5432735035629719,631.0475266106107,0
FIRM_01458,Tech,Australia,1823.520012439743,0.3361886909788459,2.490674386407248,541.0715293622229,1
FIRM_01459,Retail,India,1351.3746903154347,0.525089626951469,2.2303852364971277,682.9684126950297,0
FIRM_01460,Pharma,India,812.5046785343001,0.5018915368879208,2.820078952504467,559.3590933817027,0
FIRM_01461,Finance,China,388.0745086079617,0.28854417155674483,0.5594106043640188,553.434943536376,0
FIRM_01462,Energy,Singapore,6562.568840075851,0.9130875871024585,1.0183620848899748,610.4823295041117,0
FIRM_01463,Finance,Singapore,697.9109166858175,0.8968068557627212,2.255081981045503,594.8801774010443,0
FIRM_01464,Retail,Singapore,2689.466622659807,0.7836547856055308,1.9630594650717896,542.0059210772869,1
FIRM_01465,Energy,Singapore,690.0320921009629,0.4608519198510532,2.236650624803354,486.4938010841523,1
FIRM_01466,Retail,India,2166.404606756573,0.43330771710292204,1.9386993113728164,572.8275910241836,0
FIRM_01467,Pharma,Japan,1156.8454797411757,0.7448188396563681,1.9525530337086978,530.0377619126062,1
FIRM_01468,Tech,Australia,1127.7894896114074,0.647307311502762,2.831435067478293,457.5619358440846,1
FIRM_01469,Energy,Japan,479.8753017160009,0.6405384915520821,2.8032305812142604,611.2792123581152,0
FIRM_01470,Pharma,Japan,1859.651545870701,0.211700374745371,0.5949916859106459,613.8531752875281,0
FIRM_01471,Pharma,India,4469.9101559933415,0.6564554022659036,1.5341713267222687,669.3589050782672,0
FIRM_01472,Energy,Australia,389.7948666654554,0.9116767100110291,1.7764265543999895,610.2105176506195,0
FIRM_01473,Retail,Singapore,477.0954488857666,0.17723482360339007,1.394761192900664,589.5023000535799,0
FIRM_01474,Pharma,India,20838.960697315764,0.4052541691637086,0.6238960492631519,668.230084704097,0
FIRM_01475,Finance,India,402.78308213852375,0.5581128623023651,1.6807458371733914,610.575725558847,0
FIRM_01476,Pharma,Australia,629.813020314469,0.7174085453483383,2.939240950683075,624.3599517404233,0
FIRM_01477,Retail,China,4375.168827672396,0.18067143660062607,0.6805282014154785,651.0337085225462,0
FIRM_01478,Retail,India,4508.978864980941,0.8855255739599598,2.5416960664042634,538.9418551965355,1
FIRM_01479,Finance,Japan,96.72935488506702,0.13649105836733633,0.9891314225549694,691.94313543821,0
FIRM_01480,Pharma,Japan,2357.662436032921,0.8719207001265183,1.9419873588140508,599.4865891264691,0
FIRM_01481,Retail,Singapore,902.3434703409156,0.12488658027872963,1.4675767596966447,585.0976132253534,0
FIRM_01482,Energy,India,944.4899808235357,0.23817097389462016,1.3725206388982112,690.7429898311918,0
FIRM_01483,Tech,Singapore,3516.1558487562547,0.8202914444383061,2.6760340093305577,548.1545962222384,1
FIRM_01484,Tech,India,774.1952263626056,0.8741479934834004,2.933686880108971,555.9518334259294,0
FIRM_01485,Tech,Australia,657.2402545381794,0.9840392463576031,1.4666677985742713,645.4072375866649,0
FIRM_01486,Pharma,India,795.0994825079766,0.20414334550930768,2.1011084318553994,617.8516613898325,0
FIRM_01487,Finance,China,773.4780899538127,0.5738060044815685,1.891034373686274,850.0,0
FIRM_01488,Retail,Japan,1552.08895157028,0.1694402438857215,0.6923040046490567,700.2669501998554,0
FIRM_01489,Energy,Australia,4118.852673863574,0.24076686336746467,0.6029022291425774,360.72594171857986,1
FIRM_01490,Energy,Japan,1681.6854291091076,0.257044472115727,2.433512321604355,628.0699124111354,0
FIRM_01491,Pharma,Singapore,1082.6160049199573,0.15704942631317692,1.4863356365183735,415.6402229508524,1
FIRM_01492,Tech,Australia,1893.891080258756,0.9036818253355035,1.268935360042857,558.5078905372121,0
FIRM_01493,Pharma,China,2392.7440662829313,0.21371996621292388,2.9639569156977252,617.6030462638422,0
FIRM_01494,Finance,Japan,1954.7358635935657,0.6664067587110913,0.7130749955953062,553.9280439625325,0
FIRM_01495,Finance,India,562.6709855073718,0.6631723581068272,1.172656379525848,380.8738200918261,1
FIRM_01496,Retail,India,1676.736306820279,0.278780684829591,2.642004181434828,605.9274048831378,0
FIRM_01497,Retail,India,131.68966927921804,0.998570135112203,1.5374968949030055,543.7413606023792,1
FIRM_01498,Finance,Australia,5084.344768819558,0.4126309958762977,1.9606177467200374,664.1685077702031,0
FIRM_01499,Finance,China,5069.9246098227195,0.9145849338670552,0.6209554357577634,410.31178248690884,1
FIRM_01500,Finance,China,2668.844883401824,0.9534562590283706,2.8007297598739975,527.2605027717556,1
FIRM_01501,Pharma,China,3812.0960389700417,0.9540899328697268,0.8422968106668387,681.4637130636711,0
FIRM_01502,Finance,Japan,1018.2471902299527,0.7775538288415506,1.0334152404716845,377.0094309845843,1
FIRM_01503,Energy,Australia,517.7608338704271,0.3284245047807847,0.8919905389099523,647.6378825708316,0
FIRM_01504,Tech,India,312.9668395117962,0.2085898166292322,1.7437513723253901,522.0809531105907,1
FIRM_01505,Finance,Japan,3005.3147975706024,0.6128964794387997,2.542134679094205,576.6115573790386,0
FIRM_01506,Tech,China,517.6943840643308,0.4240352179873095,1.1673070524977984,485.5896911869592,1
FIRM_01507,Pharma,India,754.6377630168956,0.847935110637302,0.8558011031336816,568.5870421812714,0
FIRM_01508,Tech,Australia,1372.1554471487855,0.7704910473550763,1.524804084449575,495.3816530357913,1
FIRM_01509,Pharma,Singapore,1056.3027419004663,0.3488214665560705,2.9541377079882736,477.4986352903534,1
FIRM_01510,Energy,China,1429.0608839284614,0.11531371032075592,0.527645197059768,680.8779780479492,0
FIRM_01511,Pharma,China,179.8067529729364,0.31358418305582075,1.759994882194677,586.5369366352883,0
FIRM_01512,Pharma,China,868.2708010438294,0.6104040258180399,2.173420315155225,624.1521711273199,0
FIRM_01513,Retail,China,2500.2932821845225,0.17109772499133472,2.5168018876684037,606.668318586473,0
FIRM_01514,Finance,India,712.0746065027213,0.6924453397449534,2.3654770715557163,728.6913681678891,0
FIRM_01515,Finance,Australia,463.0507151718691,0.7045266562950698,0.6860691069935472,638.1880454611166,0
FIRM_01516,Energy,Japan,2849.2036119639442,0.2524545301238912,1.654676112637982,651.5680606165064,0
FIRM_01517,Energy,India,717.4823050567941,0.6366864106768877,0.6968739485258808,672.0973588707888,0
FIRM_01518,Finance,Australia,1318.8149980122084,0.6462742851651103,2.049638304602623,514.1205753752523,1
FIRM_01519,Retail,Japan,888.5190744921355,0.5301803317186486,0.6925788728784208,777.7693685785898,0
FIRM_01520,Finance,China,1096.1577302132155,0.9579212267759867,0.6210370197225263,466.5737133204654,1
FIRM_01521,Retail,Australia,5062.4725752451295,0.19734686226864961,1.2650703610715928,629.3075249746379,0
FIRM_01522,Energy,China,1942.8976458905286,0.465963101832628,2.847079574892741,628.7529635881014,0
FIRM_01523,Tech,Australia,323.18179203523243,0.8946286950278449,2.2749913359718983,837.8159873074508,0
FIRM_01524,Energy,Singapore,755.9065763321448,0.4476826157136484,0.5100649590168425,640.1141746430313,0
FIRM_01525,Energy,China,725.8817751826111,0.4821756481048014,1.2118200086872453,522.8415844998989,1
FIRM_01526,Pharma,China,1361.5397210693848,0.7014464923932574,0.5437447386689747,536.5178395452127,1
FIRM_01527,Pharma,China,2721.0777972146725,0.6990071946216236,1.2357773539291814,555.3246298558444,0
FIRM_01528,Pharma,India,1132.1090172140823,0.12061176259488887,2.2137304400548015,610.8941235072787,0
FIRM_01529,Pharma,Japan,1099.336159735716,0.5101276835016585,2.399446679201745,618.6872923493198,0
FIRM_01530,Retail,China,117.7361118196804,0.40016066022856855,2.510269519346242,639.8520603093881,0
FIRM_01531,Finance,China,4121.798244215511,0.6649257224321076,2.7749752419419784,602.6422249101183,0
FIRM_01532,Tech,India,927.1662931777223,0.6001320841257444,1.4144830877422725,652.947414892494,0
FIRM_01533,Energy,India,1420.3252436639727,0.685775464402328,2.6564942923895942,485.8258583927601,1
FIRM_01534,Retail,Singapore,1416.9750434500472,0.6883906478554036,2.3191718228002807,439.25094881087944,1
FIRM_01535,Tech,Australia,508.14731796299236,0.32938467517687026,1.8443896219062812,710.2059813766012,0
FIRM_01536,Retail,China,859.2777901506261,0.3218182881122664,2.8865769004977118,440.89238757995486,1
FIRM_01537,Retail,Australia,504.1666390856973,0.4332541555208379,2.8693523321458607,591.2094284378294,0
FIRM_01538,Energy,India,4373.547521346579,0.3177626144830246,2.7440107023426514,518.6772019198547,1
FIRM_01539,Finance,India,118.64631653790791,0.7145272700368003,1.0055683051818096,776.1691861396839,0
FIRM_01540,Pharma,Singapore,422.70584838692133,0.6425793777020131,1.01971687227922,788.5146852820981,0
FIRM_01541,Finance,Japan,794.6725755353251,0.2947483059778451,2.75250737930987,601.3010112291255,0
FIRM_01542,Energy,India,4902.476261382538,0.8956943279197221,1.4947828772521174,568.9886009145484,0
FIRM_01543,Energy,China,2225.6767833426297,0.5145963535640216,2.4936106504909423,574.787086103329,0
FIRM_01544,Energy,Singapore,213.1422350540921,0.21434790096249973,2.2173515496889378,619.3258845561514,0
FIRM_01545,Tech,Japan,977.0038267524136,0.2916690292824239,2.405891981053652,685.5267122406703,0
FIRM_01546,Finance,Singapore,2255.9602849219955,0.5858655068173109,0.5656845820040066,850.0,0
FIRM_01547,Finance,India,10167.006903117192,0.4045816148100355,1.5748927936409722,494.12212942528697,1
FIRM_01548,Retail,Japan,780.7477683511135,0.8660997429350215,2.642733764419353,624.1987597605066,0
FIRM_01549,Retail,Australia,335.47986248030196,0.5452618666619532,1.7248141106209105,584.5316674774468,0
FIRM_01550,Retail,Japan,1513.7847775374132,0.9237653203909634,2.2253347959322562,547.945446178883,1
FIRM_01551,Energy,China,1050.1774145541096,0.1916438328445193,2.389879757361679,556.5047580515583,0
FIRM_01552,Finance,Australia,1742.9052281169609,0.7017338196952823,0.8018959512521222,588.9139344798443,0
FIRM_01553,Energy,Australia,2187.4131942970557,0.8972063671174201,0.8893639206202221,619.6658529345751,0
FIRM_01554,Tech,China,1510.1008144818488,0.36363742800149823,2.3113840446025593,637.5506922084071,0
FIRM_01555,Retail,Australia,1859.7488369050186,0.22211883668375926,0.6364263751329825,649.9483023727928,0
FIRM_01556,Energy,India,5628.988184165251,0.5109802641803782,1.3547382966719979,459.67545280084414,1
FIRM_01557,Energy,Japan,819.7025821030152,0.9652008036948556,2.795208988629589,532.6571401653482,1
FIRM_01558,Tech,Japan,322.3278185814512,0.6701157329529884,1.935889607150245,654.2386556921332,0
FIRM_01559,Pharma,China,1501.1334731289196,0.6795792739272154,2.776196379803469,743.9280792273074,0
FIRM_01560,Finance,India,304.49874627385066,0.7043511290775297,1.273541128686237,647.704761410085,0
FIRM_01561,Pharma,Australia,357.24015091590275,0.1357852380344118,2.091566022842742,569.9819319033495,0
FIRM_01562,Retail,Japan,481.9786464758823,0.5010848211919532,1.216856930961864,647.3205038149739,0
FIRM_01563,Energy,Japan,313.9580251558454,0.16981480939753862,0.7778044935801888,625.5498609825561,0
FIRM_01564,Tech,Japan,3528.277399489312,0.3842729464347584,2.976738286341073,495.20698220028817,1
FIRM_01565,Tech,Japan,1151.6040758414276,0.8394391219031897,0.9405803736285849,582.3758518282165,0
FIRM_01566,Finance,Singapore,2223.391111741568,0.6906429547543264,0.9712063871294461,617.2120887653691,0
FIRM_01567,Pharma,China,1826.6964299789843,0.9960154288617835,2.604795922286736,671.9659709279966,0
FIRM_01568,Finance,Australia,888.957535887933,0.2549389819354092,2.5055924634338758,742.1774673319875,0
FIRM_01569,Energy,Australia,2865.516393815959,0.457348812566881,2.944574660949865,778.9496492587662,0
FIRM_01570,Finance,China,676.8380257204973,0.828676194690641,0.6793600386143213,432.86594104558515,1
FIRM_01571,Tech,India,927.0775867575162,0.2941224421540817,0.7353139817257854,581.1637646468606,0
FIRM_01572,Tech,China,540.3185182325152,0.23834966169621252,1.621784987733514,749.583067373238,0
FIRM_01573,Retail,Japan,4448.426901467139,0.4848513012944434,1.979368578683716,677.3373602800137,0
FIRM_01574,Retail,Japan,985.2198278163881,0.44535384114175136,0.59507295736327,682.2097795473518,0
FIRM_01575,Energy,China,1994.2588176744223,0.9821853468130164,0.8959744900419937,527.1184996873504,1
FIRM_01576,Pharma,China,613.1063163516969,0.5106263761239858,2.258338656813588,531.0387047599421,1
FIRM_01577,Finance,Australia,2558.098727932248,0.8748517087924782,2.1713494338868635,665.8924371582463,0
FIRM_01578,Energy,Australia,2375.1196403834774,0.8991689673105007,0.724215508969261,552.160840408688,0
FIRM_01579,Retail,Singapore,215.8363143286793,0.24208454268496835,2.829165462966722,486.47550028130496,1
FIRM_01580,Finance,Singapore,1101.1662161952772,0.7437743211236092,1.1369095125851787,610.1821012496004,0
FIRM_01581,Retail,Japan,1232.6240294854663,0.349846425290263,2.718076616192984,580.6805659349177,0
FIRM_01582,Finance,Singapore,812.6321973412694,0.18526507143636656,2.807470426408723,686.8743951123693,0
FIRM_01583,Pharma,Singapore,4379.589748599764,0.8872344199914282,1.7251742764693552,641.123450971085,0
FIRM_01584,Energy,India,324.65168773630256,0.3631897368670163,1.5299162718544583,793.4418724630426,0
FIRM_01585,Finance,China,700.4460270208351,0.41082910317172916,1.1953426335345352,501.03979149816837,1
FIRM_01586,Tech,Australia,469.02785168308486,0.39159013286740596,2.5184549969213887,604.3433495799372,0
FIRM_01587,Tech,Singapore,3071.500480407776,0.28026588065803293,0.9914714450660529,656.5703640441327,0
FIRM_01588,Finance,Australia,392.04870488758587,0.49105304382576165,2.0553114196454363,652.8290770927287,0
FIRM_01589,Finance,Singapore,175.46116463750576,0.4854635387221957,1.917835120901313,625.659351791149,0
FIRM_01590,Finance,Singapore,1688.1442343587573,0.4678764631400647,1.1222374690745183,425.774419192408,1
FIRM_01591,Tech,Japan,954.1569769496662,0.9246679724409214,2.957617926566506,403.7603564640762,1
FIRM_01592,Tech,India,3103.6981176857494,0.40577646582623017,2.6158104934179365,492.5135432693382,1
FIRM_01593,Finance,China,2470.9139853244437,0.12734101750974103,0.5513210676685625,649.6445221006064,0
FIRM_01594,Retail,China,1051.0204634363959,0.2605933056166987,1.555631059824179,410.0796615560546,1
